,train,val,test
638,TCGA-GL-7773-01A-01-BS1.50369f70-746c-4916-89db-3739eb22367f,,
639,TCGA-GL-7966-01A-01-TS1.005ef590-c862-4f79-bc4a-c272535cd0ed,,
640,TCGA-GL-8500-01A-01-BS1.01075703-044e-482b-b854-ad20d2e2d6cc,,
641,TCGA-GL-A59R-01Z-00-DX1.7B0AC43C-F74B-485E-8A6C-2DDFB017BDBF,,
642,TCGA-GL-A59T-01Z-00-DX1.93128005-E121-4B81-9E9E-B05EAB93230E,,
643,TCGA-GL-A9DD-01A-01-TS1.3E582F74-1B45-43E3-902D-DF98E03F366C,,
644,TCGA-GL-A9DE-01Z-00-DX1.1C2E563A-0364-412B-A25D-1738FEFBC840,,
645,TCGA-HE-7128-01A-01-TS1.e3d71790-da6e-4731-a003-f302363ccd3d,,
646,TCGA-HE-7129-01A-01-TS1.27d1bf8f-ffbe-4faf-bafe-4456a9289e23,,
647,TCGA-HE-7130-01Z-00-DX1.1E46B522-6A18-4286-B84A-4C7FFD3B4833,,
648,TCGA-HE-A5NF-01A-01-TSA.B2342261-C821-4D74-888C-077117C212FE,,
649,TCGA-HE-A5NH-01A-01-TS1.2B3CC9C9-7314-4A8C-B2FC-FF8E11198F5A,,
650,TCGA-HE-A5NJ-01A-01-TS1.DFF1A197-17A7-48A1-94A8-F8B130492030,,
651,TCGA-HE-A5NK-01A-01-TS1.0B85A26C-4519-4A3B-831A-B2F2FB60958D,,
652,TCGA-HE-A5NL-01Z-00-DX1.913399D7-F66A-4163-8D98-494CFAA600EC,,
653,TCGA-IA-A40U-01Z-00-DX1.6E395B5D-0460-41A6-B550-A068A9C7D744,,
654,TCGA-IA-A40X-01Z-00-DX1.AE832D8E-57E9-466C-B9BA-D71851219986,,
655,TCGA-IA-A83S-01Z-00-DX1.806D1CFE-07E1-4CC2-AE73-08D8C2DCA008,,
656,TCGA-IA-A83T-01Z-00-DX1.12419A50-9BAC-4469-AF8B-546BB6947B8D,,
657,TCGA-IA-A83V-01A-01-TS1.4779D72F-9A3A-4237-8867-70A993F0AB77,,
658,TCGA-IA-A83W-01Z-00-DX1.5A3E52F6-F36B-462C-BEC2-C5B324F45E14,,
659,TCGA-IZ-A6M8-01Z-00-DX1.72DCB378-1570-4C02-85EF-688FECA60C0E,,
660,TCGA-J7-8537-01Z-00-DX2.94202120-69A5-4223-9F53-5504FC9C6232,,
661,TCGA-KV-A6GD-01Z-00-DX4.00A9C64C-828B-4F38-979D-414344615AB2,,
662,TCGA-KV-A6GE-01Z-00-DX3.E67CB496-16DF-4C73-8C93-429DA0045A88,,
663,TCGA-MH-A55W-01A-01-TS1.C009A167-F321-4EBE-8465-2C3368196484,,
664,TCGA-MH-A560-01Z-00-DX1.C23332C9-E3B8-4018-BD2D-4EEC759D76D4,,
665,TCGA-MH-A561-01Z-00-DX1.773B7CD9-EB27-416B-BA09-EE351CF7AA30,,
666,TCGA-MH-A854-01Z-00-DX1.DB5B7519-1C0F-4328-A128-FA17C2F29064,,
667,TCGA-MH-A855-01A-01-TS1.73412BD0-EB71-4C40-8C3F-8EA4D1A5ADE6,,
668,TCGA-MH-A856-01Z-00-DX1.F135B458-4AB0-499D-B024-5F59E1AC6DA5,,
669,TCGA-MH-A857-01Z-00-DX1.D51AFCBE-D104-4B54-AC38-2DBF1E0066E9,,
670,TCGA-P4-A5E7-01A-03-TS3.AC550566-E330-40BF-90B1-749682009A9F,,
671,TCGA-P4-A5E8-01A-01-TS1.44809942-82ED-4D29-B365-024CCC9D9DCC,,
672,TCGA-P4-A5EA-01Z-00-DX1.21DE2F39-A8B1-4482-9E7C-C67ABEAB4C32,,
673,TCGA-P4-A5ED-01A-01-TS1.14015B14-D89C-45B1-9591-AD1BAE127C09,,
674,TCGA-P4-AAVK-01Z-00-DX1.D23DE669-A54A-4921-AB4C-398A2ED7CB93,,
675,TCGA-P4-AAVL-01A-01-TSA.624BA16E-DDD7-4028-A6D9-F0E7006D15C1,,
676,TCGA-P4-AAVM-01Z-00-DX1.4F1F04A5-0D75-4EEA-93FF-0ABA77BA4D17,,
677,TCGA-P4-AAVO-01A-01-TSA.A462D4B3-D2E7-4C4D-B3CA-79C30523469E,,
678,TCGA-PJ-A5Z8-01Z-00-DX1.84E38F4E-BCF7-4383-AFEC-67C2C15DD3CF,,
679,TCGA-PJ-A8JU-01Z-00-DX1.5A8F60DB-75DD-43DD-B74D-75CA587549B8,,
680,TCGA-Q2-A5QZ-01Z-00-DX1.66131B27-D89A-4BCC-A25A-1A4B9682199C,,
681,TCGA-SX-A71R-01Z-00-DX1.0B4C4C57-1759-4416-85B3-EB52CD181AFA,,
682,TCGA-SX-A71U-01A-01-TS1.D8618CE4-333A-491D-A4A7-40AC5722D88D,,
683,TCGA-SX-A71V-01A-01-TS1.E3D992FA-8A53-4CAA-A9BE-943A9B291D12,,
684,TCGA-SX-A71W-01Z-00-DX1.293A2F6A-AEAE-4A0D-96BF-2220FAFFE191,,
685,TCGA-SX-A7SL-01A-01-TS1.73FC4D3C-F971-444A-93F8-547C96DCED71,,
686,TCGA-SX-A7SN-01Z-00-DX1.64A4FFA5-6BAF-43F3-AF02-5E2D00572395,,
687,TCGA-SX-A7SO-01Z-00-DX1.02A748A8-B4FB-4EA3-827B-8C743B858983,,
688,TCGA-SX-A7SP-01Z-00-DX1.093B9AC2-423B-4E58-BDD9-47FD5A6EA94A,,
689,TCGA-SX-A7SQ-01A-01-TSA.C22C9653-8305-47EE-8C75-7A6325035BE2,,
690,TCGA-SX-A7SR-01A-01-TS1.FD7BE43B-C4BC-4DB2-B908-C837D6358492,,
691,TCGA-SX-A7SS-01A-01-TSA.95DB1375-3E4D-491A-A664-9BD65205798E,,
692,TCGA-SX-A7SU-01A-01-TS1.18886927-D5C8-4D52-8F91-00B01DAE50D6,,
693,TCGA-UN-AAZ9-01A-01-TSA.28D1F345-D9FA-4DD9-9916-54C5B64B666A,,
694,TCGA-UZ-A9PJ-01Z-00-DX1.088CD0AD-C063-47E4-8398-324A8E7369D7,,
695,TCGA-UZ-A9PK-01A-01-TSA.3807D4BB-FF38-42A7-BEAC-45BA6A7899E1,,
696,TCGA-UZ-A9PL-01A-01-TSA.3BC1CBF4-6355-4E70-A6C9-6FDD77D602C5,,
697,TCGA-UZ-A9PM-01Z-00-DX1.059B869D-B4B4-45FE-BEFC-AA2896122C83,,
698,TCGA-UZ-A9PO-01Z-00-DX1.FEE0D89A-5E44-48C2-AC7E-00D60D5E01CB,,
699,TCGA-UZ-A9PP-01A-01-TSA.438E3DD7-BA9E-4635-A431-22F46DB56D38,,
700,TCGA-UZ-A9PR-01Z-00-DX1.B0118472-5A2A-43FB-9345-D28362745C78,,
701,TCGA-UZ-A9PS-01Z-00-DX1.3CAF5087-CDAB-42B5-BE7C-3D5643AEAA6D,,
702,TCGA-UZ-A9PU-01A-01-TSA.24786B03-E394-49A4-AED9-9BA9EB36237B,,
703,TCGA-UZ-A9PX-01A-01-TSA.D750CD73-5B6B-4C4A-951F-E6EFE6D992A8,,
704,TCGA-UZ-A9PZ-01Z-00-DX1.129F53E0-978D-4078-A532-E5B378367AB6,,
705,TCGA-UZ-A9Q0-01A-01-TSA.024F70A6-6C60-41FC-93A1-9F4DB7FFEEBF,,
706,TCGA-V9-A7HT-01A-01-TS1.EACF57FD-AA1F-489C-8D57-84F53C919338,,
707,TCGA-WN-A9G9-01Z-00-DX1.20459843-E1C1-45A2-929D-6F50FAEBAD18,,
708,TCGA-WN-AB4C-01A-01-TS1.E5371C19-FE9C-4A4B-A082-4D5BF5D7B07F,,
709,TCGA-Y8-A894-01Z-00-DX1.B8EDB990-C0E6-4653-9AD4-AB3A4065C313,,
710,TCGA-Y8-A896-01Z-00-DX1.45CEAD98-A2D0-4FE0-8FD3-950119AB9BDB,,
711,TCGA-Y8-A897-01A-01-TS1.FDBCDA1E-48B1-4A4E-A324-AAD1BB232A28,,
712,TCGA-Y8-A898-01Z-00-DX1.DB759C9A-0A6C-4F57-8AAB-D1B1DFDE44EC,,
713,TCGA-Y8-A8RZ-01A-01-TSA.AA66F781-6E39-4CAB-99FF-77B65B01C386,,
714,TCGA-Y8-A8S0-01A-01-TS1.A6F6DA5F-2AEE-44C7-AF54-FED265071001,,
715,TCGA-Y8-A8S1-01Z-00-DX1.070EF07D-6A9B-4E32-9851-3B08A628D879,,
