,train,val,test
640,TCGA-66-2777-01A-01-BS1.1783220c-befe-461d-b3f3-28ef865ae792,,
641,TCGA-66-2777-01A-01-TS1.2c97a2b9-9593-488d-b150-f6cc8b01b8b3,,
642,TCGA-66-2778-01A-02-BS2.8065d383-a69c-4d80-a764-40caad1cab88,,
643,TCGA-66-2782-01A-01-TS1.87ca26b3-ff31-414d-afa8-4d992870128b,,
644,TCGA-66-2785-01A-01-BS1.ec27a244-39a8-4011-ad19-242d6b26a733,,
645,TCGA-66-2785-01A-01-TS1.6ff7997b-3593-4008-a8b0-e8e2c521c9a5,,
646,TCGA-66-2787-01A-01-BS1.8b35ca46-4a4b-4c92-8164-2993f0b4e109,,
647,TCGA-66-2788-01A-01-BS1.8ec8d11b-2513-4f51-8e2d-b5ca50f7be43,,
648,TCGA-66-2789-01A-01-BS1.515329c2-2c6c-4254-88d8-a26b5d72adec,,
649,TCGA-66-2790-01A-01-BS1.87a63f83-0b12-4cf6-ae8b-bb1317c10da3,,
650,TCGA-66-2792-01A-01-TS1.b308d482-f7de-4e5d-b19e-081408eec856,,
651,TCGA-66-2793-01A-01-TS1.996aec63-ca55-4206-a64f-45a7c6e0ae6a,,
652,TCGA-66-2795-01A-02-BS2.83a83889-126b-4dd3-a928-16bdc3e41b75,,
653,TCGA-68-7755-01A-01-TS1.7db9ed59-51ce-44b2-b0d9-a2af08aa54ac,,
654,TCGA-68-7756-01A-01-BS1.e7ff263e-06de-46d6-97bc-ab18478b3760,,
655,TCGA-68-7756-01A-01-TS1.206097ad-f83b-4203-a770-134f24d8f398,,
656,TCGA-68-A59I-01A-01-TSA.002E10F8-7AC0-4EA7-B69C-B0F9FAFDF863,,
657,TCGA-68-A59J-01A-02-TSB.34F19950-BB49-428A-A072-2580AED073A6,,
658,TCGA-6A-AB49-01A-01-TS1.EF00D846-D7BE-481F-90F9-0CD92A6A5066,,
659,TCGA-70-6722-01A-01-TS1.9ce9854f-30fc-4483-9cb5-f0ef765f3d58,,
660,TCGA-70-6722-01A-01-BS1.fdcdf4fa-44ae-47d3-a63b-6d3ff9aca30d,,
661,TCGA-70-6723-01A-01-TS1.a0e4ddeb-8616-4c51-97f9-367477132bcf,,
662,TCGA-70-6723-01A-01-BS1.e73f0fe7-fa5e-4aab-aa4e-cdf425554512,,
663,TCGA-77-6842-01A-01-BS1.5c6f9081-015d-4d10-ad56-b0e3a52ce257,,
664,TCGA-77-6842-01A-01-TS1.98e43d92-630e-49ad-8aea-7e50ce570d17,,
665,TCGA-77-6844-01A-01-TS1.7df391ad-2ca1-4942-b56d-b2644835c363,,
666,TCGA-77-6845-01A-01-BS1.19f8e731-6b9d-4336-897c-bdc5f1083612,,
667,TCGA-77-6845-01A-01-TS1.80ba6d02-c3f4-4e73-88bb-2f199e2b0bad,,
668,TCGA-77-7138-01A-02-BS2.7ebacc9b-2f09-47d1-b3f5-01230b15b6b2,,
669,TCGA-77-7139-01A-01-BS1.588812f2-b9d4-4574-a58b-a208a0adfe9b,,
670,TCGA-77-7141-01A-01-BS1.7297984f-7c3d-469f-96b9-d68adb62eeb9,,
671,TCGA-77-7142-01A-01-TS1.e2283588-1843-42de-a672-e0b72bc730a4,,
672,TCGA-77-7335-01A-01-TS1.9c0ce6a0-6765-4c35-b52e-c414adb491c5,,
673,TCGA-77-7335-01A-01-BS1.12e63031-647d-4755-888e-4a4f25f5c36c,,
674,TCGA-77-7337-01A-01-BS1.c9028740-8c95-464c-9b96-87631095a2c3,,
675,TCGA-77-7338-01A-01-BS1.654045da-6384-4961-ac15-6afb85bf073b,,
676,TCGA-77-7463-01A-01-TS1.15135cd6-7a54-498d-8178-42df23ab7f00,,
677,TCGA-77-7465-01A-01-TS1.2fdfbde6-7d32-448e-ae83-5ddac616a9a6,,
678,TCGA-77-8008-01A-01-BS1.9c362be3-0860-4500-9805-6ae28d23b685,,
679,TCGA-77-8009-01A-01-TS1.ec044c7b-c377-4f9d-a0e0-1c5ee72db9ea,,
680,TCGA-77-8128-01A-01-TS1.53aff731-236e-4e9f-8938-30d1b76541f9,,
681,TCGA-77-8130-01A-01-BS1.3342f535-14c7-4033-99ad-83831c99a58b,,
682,TCGA-77-8131-01A-01-TS1.64318550-b4c0-49d8-b9ec-c37b7d417dc6,,
683,TCGA-77-8138-01A-01-TS1.2d223e63-a2f4-4dcc-9f56-345eab30c75e,,
684,TCGA-77-8144-01A-01-TS1.d2ea13f7-6be7-4ffc-8885-3e5c38f3680e,,
685,TCGA-77-8145-01A-01-BS1.1068be69-6ef5-40c1-901f-815d9dd675b1,,
686,TCGA-77-8146-01A-01-TS1.7eb75af9-2eab-4054-9242-8d9516c6c1e1,,
687,TCGA-77-8148-01A-01-TS1.84ca2884-3397-4362-94a2-fc3bd012094d,,
688,TCGA-77-8153-01A-01-TS1.f808f5c4-36d7-4ef7-ac80-a82b1f8f2ecf,,
689,TCGA-77-8154-01A-01-TS1.9f82c7e9-194a-4018-960f-7706f1a08c37,,
690,TCGA-77-8156-01A-01-TS1.7e3fc66d-347f-4136-bf9a-a292c6490f40,,
691,TCGA-77-A5FZ-01A-03-TS3.A6C051E7-452E-4D1A-8477-57784DC9DD1B,,
692,TCGA-77-A5G1-01A-01-TS1.AB2A70AF-93BF-4C3F-BD99-E924E43FAF54,,
693,TCGA-77-A5G3-01A-03-TS3.01361151-FAF9-4E3C-AC6D-AFCE8166EE8E,,
694,TCGA-77-A5G6-01A-01-TS1.694AEB4E-FE41-4226-899A-0481EB261B86,,
695,TCGA-77-A5GA-01A-01-TS1.72DDD4A4-6360-4780-824C-D5F6B197F00A,,
696,TCGA-77-A5GF-01A-02-TS2.B19970A6-BBBE-4A41-9A9F-ABF673A213BE,,
697,TCGA-77-A5GH-01A-01-TS1.E13EBA23-B0C4-497C-A938-58CB87E508AF,,
698,TCGA-79-5596-01A-02-BS2.e1f47dac-2ec7-4980-807b-d4330f96bdb3,,
699,TCGA-85-6175-01A-01-TS1.08fc885a-88a8-4fa3-b3f5-b8fd786d959d,,
700,TCGA-85-6175-01A-01-BS1.dea71777-3b94-4f22-9f55-5656a41b8297,,
701,TCGA-85-6560-01A-01-BS1.cfe87f00-0766-40b4-ba88-90821adff0da,,
702,TCGA-85-6560-01A-01-TS1.0539c753-ff6f-44ae-a940-becc70f75a8d,,
703,TCGA-85-6561-01A-01-BS1.7d7a7dfd-9c96-4d89-a312-13be016a64f8,,
704,TCGA-85-6798-01A-01-BS1.04f1ba23-84ec-45ec-80f6-8da643c907fa,,
705,TCGA-85-7699-01A-01-BS1.3b1858aa-bb6b-45fc-ba00-a78508310f9e,,
706,TCGA-85-7710-01A-01-BS1.9a7e242d-04ae-4517-9567-94fc7953696d,,
707,TCGA-85-7843-01A-01-BS1.8741366f-04cb-45ed-8275-65e1ddc58e0c,,
708,TCGA-85-7950-01A-01-TS1.4d518ef1-5ecf-456d-9cc6-11a24090dd5e,,
709,TCGA-85-8052-01A-01-TS1.f5f1df76-dc4d-400f-89ea-e8936ac04e09,,
710,TCGA-85-8070-01A-01-TS1.51e3be20-f2c3-4cc0-b4a7-7b39bf582626,,
711,TCGA-85-8071-01A-01-TS1.e55465a1-0d41-4711-b290-2cd62bf9ec61,,
712,TCGA-85-8276-01A-01-BS1.0a43a9ab-25d2-4b3f-bccc-ffaef3260bd5,,
713,TCGA-85-8277-01A-01-TS1.e48a2952-c006-4ee5-94e2-348453cde039,,
714,TCGA-85-8288-01A-01-TS1.6345ed6e-0591-408f-a753-c1a3aa9ca773,,
715,TCGA-85-8288-01A-01-BS1.150a21b5-2670-4fdb-a200-80d1d9e62c76,,
716,TCGA-85-8350-01A-01-BS1.a4541951-eba7-4ab2-93b4-f67d96087501,,
717,TCGA-85-8481-01A-01-TS1.6cd0f1a3-5fe6-497d-9076-32cd03c59ee4,,
718,TCGA-85-8582-01A-01-BS1.76e6e03d-39f2-4675-be9d-c566b266aee4,,
719,TCGA-85-A4CN-01A-01-TSA.BAF6CBDE-3D21-423B-AEAE-D0CFA3A55AB2,,
720,TCGA-85-A4JB-01A-05-TSE.9AF21BB3-E3E2-47CE-8BF6-025A1BC6FD96,,
721,TCGA-85-A4JC-01A-01-TSA.8579DB5D-DC68-4EC2-97FF-805FC51718B8,,
722,TCGA-85-A4PA-01A-01-TSA.432C00F3-91E0-4641-87F5-3E62B0F53D33,,
723,TCGA-85-A4QQ-01A-04-TSD.89A63FFC-A081-47AD-93EC-AE418182A33D,,
724,TCGA-85-A50Z-01A-02-TSB.E5496035-DC7B-43C6-9EFE-F430FCC939B1,,
725,TCGA-85-A510-01A-01-TSA.D60DFCEF-DFA3-4DA6-AC4F-3D724E36AF46,,
726,TCGA-85-A512-01A-01-TSA.C10905AD-361F-48E5-9FFD-8DFDA6E256FD,,
727,TCGA-85-A53L-01A-02-TSB.D0091C11-7B88-469C-8825-039A6E94FB5B,,
728,TCGA-85-A5B5-01A-02-TSB.0EA8B0D0-478D-4601-AE47-1525A3B4A5AF,,
729,TCGA-90-7767-01A-01-TS1.968e88e2-91d2-4422-a4db-108f65e12a53,,
730,TCGA-90-7767-01A-01-BS1.f41d5094-e34b-494f-9403-cdd89f92e834,,
731,TCGA-90-7769-01A-01-TS1.084dd692-21e3-4df2-9ed5-c9220f1131d4,,
732,TCGA-90-7769-01A-01-BS1.b37713a4-0a29-4bb5-b610-f1dbb6c26699,,
733,TCGA-90-7964-01A-01-BS1.e6e284a9-c179-41dc-9c15-28ba4e941111,,
734,TCGA-90-A4ED-01A-03-TS3.6ED88CB3-3AC3-4A7A-BDAF-BC81E4EB39DC,,
735,TCGA-90-A59Q-01A-01-TS1.05F08095-9185-4688-814F-DDD1C77F2A39,,
736,TCGA-92-7340-01A-01-BS1.2d01a95e-5416-4195-aa60-a0432ea38258,,
737,TCGA-92-7341-01A-02-BS2.95d35701-4cb4-4a46-b873-75704dbfd486,,
738,TCGA-92-8063-01A-01-TS1.df83d472-73d8-497b-ac82-d15dc5af995d,,
739,TCGA-92-8064-01A-01-TS1.1f3315f0-240a-483f-a4e2-d0f8f47162b6,,
740,TCGA-92-8065-01A-01-TS1.6f2550fb-fae0-402f-973b-6b6dc669a956,,
741,TCGA-94-7033-01A-01-BS1.652eedf3-15fe-40e3-b5d4-b2e89aee9594,,
742,TCGA-94-7033-01A-01-TS1.d38f20aa-3a65-4af3-a58d-5837a5a4a631,,
743,TCGA-94-7557-01A-01-TS1.816f9fcb-53a3-4105-aa0b-a160d485c2a6,,
744,TCGA-94-7943-01A-01-TS1.c25f73d7-5b71-4fb3-aef6-94ea632af158,,
745,TCGA-94-8490-01A-01-TS1.d5141908-90e2-4fa7-a6e7-efbf869f4731,,
746,TCGA-94-8491-01A-01-TS1.0d96ab3b-10b5-4120-9fe2-9f2293fa3092,,
747,TCGA-94-A4VJ-01A-01-TSA.416CD92F-ADBE-4DE1-AE92-BE0260DF37AF,,
748,TCGA-94-A5I6-01A-02-TSB.9B1D1CA0-47C8-4415-AF10-06C1EFFE515D,,
749,TCGA-96-7544-01A-01-BS1.4c78920d-ef0d-4263-8364-197d3f4e86a8,,
750,TCGA-96-7544-01A-01-TS1.170c3d84-2d0a-4dad-b3a6-a81f459608e4,,
751,TCGA-96-8169-01A-01-TS1.ff4dcb2c-6478-45fd-9fde-7f6eba02b3f3,,
752,TCGA-96-8170-01A-01-TS1.1ad24fe9-758d-4a9d-8510-c1c73368b672,,
753,TCGA-96-A4JK-01A-01-TSA.E513EF69-3CB7-4EE8-A31D-4DC9839FBBAC,,
754,TCGA-98-7454-01A-01-TS1.6d779c0a-cd7c-4310-a852-994e224a714c,,
755,TCGA-98-7454-01A-01-BS1.24ed6781-c8b4-40d7-95b4-afc046b5427c,,
756,TCGA-98-8023-01A-01-TS1.5ea5b94f-8670-4334-8f48-cf8d9e7a536a,,
757,TCGA-98-A538-01A-01-TS1.E3054C6E-BF8E-4CBB-B66F-6FFB82D2B518,,
758,TCGA-98-A539-01A-03-TS3.A58D5B8E-5F6D-4E3D-B452-1F885F27907F,,
759,TCGA-98-A53A-01A-01-TS1.EADCFE65-613A-4C37-A034-C5B11D452D4F,,
760,TCGA-98-A53B-01A-01-TS1.E6033CD3-71EE-41FE-9446-4AA6A064EB10,,
761,TCGA-98-A53C-01A-01-TS1.72B02688-C12E-4521-9D5D-D1CAA80730EB,,
762,TCGA-98-A53D-01A-03-TS3.AED40D68-DA68-4BE6-8170-02D7D5E3EA34,,
763,TCGA-98-A53H-01A-01-TS1.C1FC4446-AA1B-485D-BCBB-C6861A557E0F,,
764,TCGA-98-A53I-01A-03-TS3.BDC9FE3F-0C07-4DDA-A4F5-462B69EAD050,,
765,TCGA-98-A53J-01A-01-TS1.D933B043-EEFA-476F-AF14-518994280A5C,,
766,TCGA-J1-A4AH-01A-03-TSC.ECE9F5FA-FC5A-4649-9F26-A1835590556E,,
767,TCGA-L3-A4E7-01A-01-TSA.77623172-E179-41DE-969F-C1B8628A00CF,,
768,TCGA-L3-A524-01A-01-TS1.EB287A29-0DF5-4AE2-A981-9572F9632D44,,
769,TCGA-LA-A446-01A-02-TSB.BC646F3A-72C3-4701-BB58-DA3CE279DA2E,,
770,TCGA-LA-A7SW-01A-01-TS1.C70AF8B7-8E03-4AD4-B797-F4F4AB510564,,
771,TCGA-MF-A522-01A-01-TS1.8C295648-89A7-4043-AFF3-9397012B3669,,
772,TCGA-NC-A5HE-01A-01-TSA.A1F9C4DD-445C-45E4-A2A7-635FDD33CBDF,,
773,TCGA-NC-A5HF-01A-01-TS1.645E44C8-5848-4380-89D8-9EE5F799B644,,
774,TCGA-NC-A5HG-01A-01-TS1.D056354C-FD4A-4088-84EB-9CAE7745C231,,
775,TCGA-NC-A5HJ-01A-01-TS1.424512B8-431A-461E-864B-1B145988E950,,
776,TCGA-NC-A5HK-01A-01-TSA.41368D16-ED2D-447A-82C0-4DB125EDFCB7,,
777,TCGA-NC-A5HL-01A-01-TS1.8DA84917-702D-4F4B-83C9-1808D31CD682,,
778,TCGA-NC-A5HM-01A-01-TSA.13947B81-4DB8-464A-9225-73DAB87BDABF,,
779,TCGA-NC-A5HN-01A-01-TS1.21A22B8D-B6EC-4895-9547-41376594A24D,,
780,TCGA-NC-A5HO-01A-01-TS1.62FF3313-6DFC-4F64-9E69-9D1C852A57D4,,
781,TCGA-NC-A5HP-01A-01-TS1.7F087FF2-58C2-4DB6-A004-9ECDE04CA89B,,
782,TCGA-NC-A5HQ-01A-01-TSA.BFFFDBDD-572F-4832-8B0D-1FDE7A7F71F8,,
783,TCGA-NC-A5HR-01A-02-TS2.1B2A21A9-E685-461D-A3FF-42A0D9D7FC23,,
784,TCGA-NC-A5HT-01A-01-TS1.DE27CA95-267D-40DE-A8CA-AE8A37665E55,,
785,TCGA-NK-A5CR-01A-01-TSA.3C3DDA35-96DF-431C-83AE-B9BA5A90AB3C,,
786,TCGA-NK-A5CX-01A-01-TS1.AB708497-54B8-4AA5-A720-5C12CE2632F6,,
787,TCGA-NK-A5D1-01A-01-TS1.4CD93F36-615F-4B93-8192-92CE83B2A202,,
788,TCGA-O2-A52N-01A-01-TSA.682D2C95-A1BB-4527-BD1E-098B23231011,,
789,TCGA-O2-A52Q-01A-01-TSA.1C75AE48-43E2-49E6-A499-597176CFCC5A,,
790,TCGA-O2-A52S-01A-01-TS1.5A03BB86-B773-4E93-8644-F9FD14DCF805,,
791,TCGA-O2-A52V-01A-03-TSC.BA28F714-8AEE-47B6-8442-E990357446CB,,
792,TCGA-O2-A52W-01A-01-TS1.9AFB0258-8E79-4108-BBEE-1C148D99A82D,,
793,TCGA-O2-A5IB-01A-01-TS1.C35BA437-7DF7-4C5C-8D45-47A84E627B32,,
794,TCGA-XC-AA0X-01A-03-TS3.6BDA892D-33DC-40F4-A84C-079E08495427,,
